mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59512.38,1.575e-16,8.275e-18,1.4911666666666667e-16,7.158333333333336e-18
59517.26,1.49e-16,3.44e-18,1.4898333333333333e-16,7.263333333333337e-18
59518.34,1.48e-16,2.92e-18,1.4848333333333335e-16,7.799444444444447e-18
59520.36,1.36e-16,3.11e-18,1.486e-16,8.408888888888891e-18
59521.32,1.585e-16,3.3650000000000002e-18,1.4886666666666664e-16,8.935e-18
59522.36,1.55e-16,3.16e-18,1.4903333333333333e-16,9.614444444444445e-18
59523.34,1.5049999999999998e-16,2.995e-18,1.503e-16,9.98888888888889e-18
59524.33,1.47e-16,2.62e-18,1.5053333333333333e-16,9.317777777777778e-18
59525.32,1.5300000000000002e-16,3.31e-18,1.5113333333333333e-16,9.267777777777778e-18
59526.33,1.46e-16,3.11e-18,1.5331666666666667e-16,9.887777777777779e-18
59527.3,1.515e-16,4.13e-18,1.5545000000000002e-16,1.0905555555555558e-17
59529.32,1.54e-16,4.41e-18,1.569e-16,1.1153333333333336e-17
59530.29,1.53e-16,6.565e-18,1.5943333333333333e-16,1.1530000000000001e-17
59531.36,1.49e-16,4.74e-18,1.6071666666666668e-16,1.1434444444444445e-17
59532.27,1.44e-16,8.5e-18,1.6231666666666667e-16,1.1816666666666668e-17
59532.28,1.52e-16,8.15e-18,1.6501666666666667e-16,1.2254444444444447e-17
59538.22,1.41e-16,1.54e-17,1.6643333333333335e-16,1.2370000000000001e-17
59540.36,1.4050000000000002e-16,1.375e-17,1.6866666666666664e-16,1.3253333333333335e-17
59542.28,1.52e-16,8.3e-18,1.7069999999999997e-16,1.3847777777777776e-17
59550.23,1.52e-16,3.67e-18,1.725e-16,1.3519999999999999e-17
59622.16,1.93e-16,1.21e-17,1.7395e-16,1.347111111111111e-17
59624.13,1.75e-16,1.12e-17,1.7568333333333333e-16,1.3669999999999999e-17
59627.17,1.72e-16,1.72e-17,1.7683333333333333e-16,1.3985555555555554e-17
59793.46,2.05e-16,4.72e-18,1.7796666666666666e-16,1.4336666666666665e-17
59795.43,2.11e-16,1.55e-17,1.795e-16,1.4377777777777777e-17
59798.43,1.9e-16,5.82e-18,1.8096666666666666e-16,1.4316111111111107e-17
59801.4,2.09e-16,1.32e-17,1.8258333333333335e-16,1.4381111111111108e-17
59807.45,1.84e-16,1.16e-17,1.8388333333333332e-16,1.432555555555555e-17
59810.4,2.07e-16,1.09e-17,1.8528333333333333e-16,1.4161111111111108e-17
59815.44,2.15e-16,3.75e-18,1.8688333333333334e-16,1.3876111111111107e-17
59817.44,2e-16,3.9e-18,1.8815e-16,1.3646666666666662e-17
59821.45,2.16e-16,3.73e-18,1.8948333333333332e-16,1.3229444444444439e-17
59824.44,2.09e-16,3.85e-18,1.9068333333333335e-16,1.2892777777777775e-17
59829.48,1.9e-16,3.91e-18,1.9276666666666667e-16,1.2344999999999997e-17
59840.43,2.02e-16,4.57e-18,1.9383333333333334e-16,1.1947222222222221e-17
59840.48,2.07e-16,4.47e-18,1.9506666666666668e-16,1.1325e-17
59842.44,1.85e-16,5.14e-18,1.9466666666666667e-16,1.1006666666666664e-17
59844.44,1.81e-16,4.33e-18,1.9506666666666666e-16,1.107722222222222e-17
59847.38,1.99e-16,4.13e-18,1.959e-16,1.1163888888888888e-17
59849.44,1.9e-16,4.77e-18,1.9546666666666665e-16,1.0324999999999999e-17
59851.46,2e-16,3.87e-18,1.941e-16,9.924999999999999e-18
59854.4,1.93e-16,3.36e-18,1.9423333333333335e-16,9.777222222222221e-18
59856.42,1.95e-16,4.1e-18,1.9350000000000001e-16,8.954444444444444e-18
59858.42,1.97e-16,4.35e-18,1.9383333333333334e-16,9.123888888888886e-18
59860.48,1.82e-16,1.17e-17,1.9343333333333332e-16,8.576666666666665e-18
59862.38,1.92e-16,1.88e-17,1.925e-16,7.74611111111111e-18
59864.4,1.77e-16,1.8e-17,1.9233333333333334e-16,7.456666666666666e-18
59866.32,2.03e-16,9.89e-18,1.9126666666666665e-16,6.862777777777776e-18
59872.34,1.84e-16,4.47e-18,1.9076666666666667e-16,6.255555555555556e-18
59874.39,1.89e-16,2.83e-18,1.9083333333333334e-16,6.257777777777777e-18
59877.4,1.81e-16,5.6e-18,1.905e-16,6.116666666666667e-18
59879.32,1.87e-16,4.36e-18,1.898e-16,6.0722222222222225e-18
59881.36,1.97e-16,4.2e-18,1.8956666666666667e-16,6.402222222222224e-18
59883.24,1.92e-16,4.87e-18,1.9013333333333332e-16,5.954444444444446e-18
59893.4,1.7e-16,1.98e-17,1.895e-16,6.48777777777778e-18
59895.29,1.94e-16,8.36e-18,1.8939999999999998e-16,6.7400000000000034e-18
59897.25,1.87e-16,6.09e-18,1.8873333333333334e-16,7.260000000000003e-18
59899.25,1.94e-16,7.92e-18,1.8879999999999998e-16,7.478888888888892e-18
59901.3,1.95e-16,4.93e-18,1.8969999999999998e-16,8.02555555555556e-18
59903.25,1.87e-16,6.2e-18,1.902e-16,8.158888888888892e-18
59910.22,1.95e-16,4.53e-18,1.9183333333333333e-16,8.627777777777782e-18
